c
c test max format
9999.0 -1162 -1324 0
9999.0 -1162 -1325 0
9999.0 -1162 -1326 0
9999.0 -1162 -1327 0
9999.0 -1162 -1328 0
9999.0 -1162 -1329 0
9999.0 -1162 -1330 0
9999.0 -1162 -1331 0
9999.0 -1162 -1332 0
9999.0 -1162 -1333 0
9999.0 -1162 -1386 0
9999.0 -1162 -1387 0
9999.0 -1162 -1388 0
9999.0 -1162 -1389 0
9999.0 -1162 -1390 0
9999.0 -1162 -1391 0
9999.0 -1162 -1392 0
9999.0 -1162 -1393 0
9999.0 -1162 -1394 0
9999.0 -1162 -1395 0
9999.0 -1162 -1396 0
9999.0 -1162 -1397 0
9999.0 -1162 -1398 0
9999.0 -1162 -1399 0
9999.0 -1162 -1400 0
9999.0 -1162 -1401 0
9999.0 -1162 -1402 0
9999.0 -1162 -1403 0
9999.0 -1162 -1404 0
9999.0 -1162 -1405 0
9999.0 -1162 -1406 0
9999.0 -1162 -1407 0
9999.0 -1162 -1408 0
9999.0 -1162 -1409 0
9999.0 -1162 -1410 0
9999.0 -1162 -1411 0
9999.0 -1162 -1412 0
9999.0 -1162 -1413 0
9999.0 -1162 -1414 0
9999.0 -1163 -1306 0
9999.0 -1163 -1307 0
9999.0 -1163 -1308 0
9999.0 -1163 -1309 0
9999.0 -1163 -1310 0
9999.0 -1163 -1311 0
9999.0 -1163 -1312 0
9999.0 -1163 -1313 0
9999.0 -1163 -1314 0
9999.0 -1163 -1315 0
9999.0 -1163 -1316 0
9999.0 -1163 -1317 0
9999.0 -1163 -1318 0
9999.0 -1163 -1319 0
9999.0 -1163 -1320 0
9999.0 -1163 -1321 0
9999.0 -1163 -1322 0
9999.0 -1163 -1323 0
9999.0 -1163 -1324 0
9999.0 -1163 -1325 0
9999.0 -1163 -1326 0
9999.0 -1163 -1327 0
9999.0 -1163 -1328 0
9999.0 -1163 -1329 0
9999.0 -1163 -1330 0
9999.0 -1163 -1331 0
9999.0 -1163 -1332 0
9999.0 -1163 -1333 0
9999.0 -1163 -1386 0
9999.0 -1163 -1387 0
9999.0 -1163 -1388 0
9999.0 -1163 -1389 0
9999.0 -1163 -1390 0
9999.0 -1163 -1391 0
9999.0 -1163 -1392 0
9999.0 -1163 -1393 0
9999.0 -1163 -1394 0
9999.0 -1163 -1395 0
9999.0 -1163 -1396 0
9999.0 -1163 -1397 0
9999.0 -1163 -1398 0
9999.0 -1163 -1399 0
9999.0 -1163 -1400 0
9999.0 -1163 -1401 0
9999.0 -1163 -1402 0
9999.0 -1163 -1403 0
9999.0 -1163 -1404 0
9999.0 -1163 -1405 0
9999.0 -1163 -1406 0
9999.0 -1163 -1407 0
9999.0 -1163 -1408 0
9999.0 -1163 -1409 0
9999.0 -1163 -1410 0
9999.0 -1163 -1411 0
9999.0 -1163 -1412 0
9999.0 -1163 -1413 0
9999.0 -1163 -1414 0
9999.0 -1164 -1306 0
9999.0 -1164 -1307 0
9999.0 -1164 -1308 0
9999.0 -1164 -1309 0
9999.0 -1164 -1310 0
9999.0 -1164 -1311 0
9999.0 -1164 -1312 0
9999.0 -1164 -1313 0
9999.0 -1164 -1314 0
9999.0 -1164 -1315 0
9999.0 -1164 -1316 0
9999.0 -1164 -1317 0
9999.0 -1164 -1318 0
9999.0 -1164 -1319 0
9999.0 -1164 -1320 0
9999.0 -1164 -1321 0
9999.0 -1164 -1322 0
9999.0 -1164 -1323 0
9999.0 -1164 -1324 0
9999.0 -1164 -1325 0
9999.0 -1164 -1326 0
9999.0 -1164 -1327 0
9999.0 -1164 -1328 0
9999.0 -1164 -1329 0
9999.0 -1164 -1330 0
9999.0 -1164 -1331 0
9999.0 -1164 -1332 0
9999.0 -1164 -1333 0
9999.0 -1164 -1386 0
9999.0 -1164 -1387 0
9999.0 -1164 -1388 0
9999.0 -1164 -1389 0
9999.0 -1164 -1390 0
9999.0 -1164 -1391 0
9999.0 -1164 -1392 0
9999.0 -1164 -1393 0
9999.0 -1164 -1394 0
9999.0 -1164 -1395 0
9999.0 -1164 -1396 0
9999.0 -1164 -1397 0
9999.0 -1164 -1398 0
9999.0 -1164 -1399 0
9999.0 -1164 -1400 0
9999.0 -1164 -1401 0
9999.0 -1164 -1402 0
9999.0 -1164 -1403 0
9999.0 -1164 -1404 0
9999.0 -1164 -1405 0
9999.0 -1164 -1406 0
9999.0 -1164 -1407 0
9999.0 -1164 -1408 0
9999.0 -1164 -1409 0
9999.0 -1164 -1410 0
9999.0 -1164 -1411 0
9999.0 -1164 -1412 0
9999.0 -1164 -1413 0
9999.0 -1164 -1414 0
9999.0 -1165 -1306 0
9999.0 -1165 -1307 0
9999.0 -1165 -1308 0
9999.0 -1165 -1309 0
9999.0 -1165 -1310 0
9999.0 -1165 -1311 0
9999.0 -1165 -1312 0
9999.0 -1165 -1313 0
9999.0 -1165 -1314 0
9999.0 -1165 -1315 0
9999.0 -1165 -1316 0
9999.0 -1165 -1317 0
9999.0 -1165 -1318 0
9999.0 -1165 -1319 0
9999.0 -1165 -1320 0
9999.0 -1165 -1321 0
9999.0 -1165 -1322 0
9999.0 -1165 -1323 0
9999.0 -1165 -1324 0
9999.0 -1165 -1325 0
9999.0 -1165 -1326 0
9999.0 -1165 -1327 0
9999.0 -1165 -1328 0
9999.0 -1165 -1329 0
9999.0 -1165 -1330 0
9999.0 -1165 -1331 0
9999.0 -1165 -1332 0
9999.0 -1165 -1333 0
9999.0 -1165 -1386 0
9999.0 -1165 -1387 0
9999.0 -1165 -1388 0
9999.0 -1165 -1389 0
9999.0 -1165 -1390 0
9999.0 -1165 -1391 0
9999.0 -1165 -1392 0
9999.0 -1165 -1393 0
9999.0 -1165 -1394 0
9999.0 -1165 -1395 0
9999.0 -1165 -1396 0
9999.0 -1165 -1397 0
9999.0 -1165 -1398 0
9999.0 -1165 -1399 0
9999.0 -1165 -1400 0
9999.0 -1165 -1401 0
9999.0 -1165 -1402 0
9999.0 -1165 -1403 0
9999.0 -1165 -1404 0
9999.0 -1165 -1405 0
9999.0 -1165 -1406 0
9999.0 -1165 -1407 0
9999.0 -1165 -1408 0
9999.0 -1165 -1409 0
9999.0 -1165 -1410 0
9999.0 -1165 -1411 0
9999.0 -1165 -1412 0
9999.0 -1165 -1413 0
9999.0 -1165 -1414 0
9999.0 -1166 -1306 0
9999.0 -1166 -1307 0
9999.0 -1166 -1308 0
9999.0 -1166 -1309 0
9999.0 -1166 -1310 0
9999.0 -1166 -1311 0
9999.0 -1166 -1312 0
9999.0 -1166 -1313 0
9999.0 -1166 -1314 0
9999.0 -1166 -1315 0
9999.0 -1166 -1316 0
9999.0 -1166 -1317 0
9999.0 -1166 -1318 0
9999.0 -1166 -1319 0
9999.0 -1166 -1320 0
9999.0 -1166 -1321 0
9999.0 -1166 -1322 0
9999.0 -1166 -1323 0
9999.0 -1166 -1324 0
9999.0 -1166 -1325 0
9999.0 -1166 -1326 0
9999.0 -1166 -1327 0
9999.0 -1166 -1328 0
9999.0 -1166 -1329 0
9999.0 -1166 -1330 0
9999.0 -1166 -1331 0
9999.0 -1166 -1332 0
9999.0 -1166 -1333 0
9999.0 -1166 -1386 0
9999.0 -1166 -1387 0
9999.0 -1166 -1388 0
9999.0 -1166 -1389 0
9999.0 -1166 -1390 0
9999.0 -1166 -1391 0
9999.0 -1166 -1392 0
9999.0 -1166 -1393 0
9999.0 -1166 -1394 0
9999.0 -1166 -1395 0
9999.0 -1166 -1396 0
9999.0 -1166 -1397 0
9999.0 -1166 -1398 0
9999.0 -1166 -1399 0
9999.0 -1166 -1400 0
9999.0 -1166 -1401 0
9999.0 -1166 -1402 0
9999.0 -1166 -1403 0
9999.0 -1166 -1404 0
9999.0 -1166 -1405 0
9999.0 -1166 -1406 0
9999.0 -1166 -1407 0
9999.0 -1166 -1408 0
9999.0 -1166 -1409 0
9999.0 -1166 -1410 0
9999.0 -1166 -1411 0
9999.0 -1166 -1412 0
9999.0 -1166 -1413 0
9999.0 -1166 -1414 0
9999.0 -1167 -1306 0
9999.0 -1167 -1307 0
9999.0 -1167 -1308 0
9999.0 -1167 -1309 0
9999.0 -1167 -1310 0
9999.0 -1167 -1311 0
9999.0 -1167 -1312 0
9999.0 -1167 -1313 0
9999.0 -1167 -1314 0
9999.0 -1167 -1315 0
9999.0 -1167 -1316 0
9999.0 -1167 -1317 0
9999.0 -1167 -1318 0
9999.0 -1167 -1319 0
9999.0 -1167 -1320 0
9999.0 -1167 -1321 0
9999.0 -1167 -1322 0
9999.0 -1167 -1323 0
9999.0 -1167 -1324 0
9999.0 -1167 -1325 0
9999.0 -1167 -1326 0
9999.0 -1167 -1327 0
9999.0 -1167 -1328 0
9999.0 -1167 -1329 0
9999.0 -1167 -1330 0
9999.0 -1167 -1331 0
9999.0 -1167 -1332 0
9999.0 -1167 -1333 0
9999.0 -1167 -1386 0
9999.0 -1167 -1387 0
9999.0 -1167 -1388 0
9999.0 -1167 -1389 0
9999.0 -1167 -1390 0
9999.0 -1167 -1391 0
9999.0 -1167 -1392 0
9999.0 -1167 -1393 0
9999.0 -1167 -1394 0
9999.0 -1167 -1395 0
9999.0 -1167 -1396 0
9999.0 -1167 -1397 0
9999.0 -1167 -1398 0
9999.0 -1167 -1399 0
9999.0 -1167 -1400 0
9999.0 -1167 -1401 0
9999.0 -1167 -1402 0
9999.0 -1167 -1403 0
9999.0 -1167 -1404 0
9999.0 -1167 -1405 0
9999.0 -1167 -1406 0
9999.0 -1167 -1407 0
9999.0 -1167 -1408 0
9999.0 -1167 -1409 0
9999.0 -1167 -1410 0
9999.0 -1167 -1411 0
9999.0 -1167 -1412 0
9999.0 -1167 -1413 0
9999.0 -1167 -1414 0
9999.0 -1168 -1306 0
9999.0 -1168 -1307 0
9999.0 -1168 -1308 0
9999.0 -1168 -1309 0
9999.0 -1168 -1310 0
9999.0 -1168 -1311 0
9999.0 -1168 -1312 0
9999.0 -1168 -1313 0
9999.0 -1168 -1314 0
9999.0 -1168 -1315 0
9999.0 -1168 -1316 0
9999.0 -1168 -1317 0
9999.0 -1168 -1318 0
9999.0 -1168 -1319 0
9999.0 -1168 -1320 0
9999.0 -1168 -1321 0
9999.0 -1168 -1322 0
9999.0 -1168 -1323 0
9999.0 -1168 -1324 0
9999.0 -1168 -1325 0
9999.0 -1168 -1326 0
9999.0 -1168 -1327 0
9999.0 -1168 -1328 0
9999.0 -1168 -1329 0
9999.0 -1168 -1330 0
9999.0 -1168 -1331 0
9999.0 -1168 -1332 0
9999.0 -1168 -1333 0
9999.0 -1168 -1386 0
9999.0 -1168 -1387 0
9999.0 -1168 -1388 0
9999.0 -1168 -1389 0
9999.0 -1168 -1390 0
9999.0 -1168 -1391 0
9999.0 -1168 -1392 0
9999.0 -1168 -1393 0
9999.0 -1168 -1394 0
9999.0 -1168 -1395 0
9999.0 -1168 -1396 0
9999.0 -1168 -1397 0
9999.0 -1168 -1398 0
9999.0 -1168 -1399 0
9999.0 -1168 -1400 0
9999.0 -1168 -1401 0
9999.0 -1168 -1402 0
9999.0 -1168 -1403 0
9999.0 -1168 -1404 0
9999.0 -1168 -1405 0
9999.0 -1168 -1406 0
9999.0 -1168 -1407 0
9999.0 -1168 -1408 0
9999.0 -1168 -1409 0
9999.0 -1168 -1410 0
9999.0 -1168 -1411 0
9999.0 -1168 -1412 0
9999.0 -1168 -1413 0
9999.0 -1168 -1414 0
9999.0 -1169 -1306 0
9999.0 -1169 -1307 0
9999.0 -1169 -1308 0
9999.0 -1169 -1309 0
9999.0 -1169 -1310 0
9999.0 -1169 -1311 0
9999.0 -1169 -1312 0
9999.0 -1169 -1313 0
9999.0 -1169 -1314 0
9999.0 -1169 -1315 0
9999.0 -1169 -1316 0
9999.0 -1169 -1317 0
9999.0 -1169 -1318 0
9999.0 -1169 -1319 0
9999.0 -1169 -1320 0
9999.0 -1169 -1321 0
9999.0 -1169 -1322 0
9999.0 -1169 -1323 0
9999.0 -1169 -1324 0
9999.0 -1169 -1325 0
9999.0 -1169 -1326 0
9999.0 -1169 -1327 0
9999.0 -1169 -1328 0
9999.0 -1169 -1329 0
9999.0 -1169 -1330 0
9999.0 -1169 -1331 0
9999.0 -1169 -1332 0
9999.0 -1169 -1333 0
9999.0 -1169 -1386 0
9999.0 -1169 -1387 0
9999.0 -1169 -1388 0
9999.0 -1169 -1389 0
9999.0 -1169 -1390 0
9999.0 -1169 -1391 0
9999.0 -1169 -1392 0
9999.0 -1169 -1393 0
9999.0 -1169 -1394 0
9999.0 -1169 -1395 0
9999.0 -1169 -1396 0
9999.0 -1169 -1397 0
9999.0 -1169 -1398 0
9999.0 -1169 -1399 0
9999.0 -1169 -1400 0
9999.0 -1169 -1401 0
9999.0 -1169 -1402 0
9999.0 -1169 -1403 0
9999.0 -1169 -1404 0
9999.0 -1169 -1405 0
9999.0 -1169 -1406 0
9999.0 -1169 -1407 0
9999.0 -1169 -1408 0
9999.0 -1169 -1409 0
9999.0 -1169 -1410 0
9999.0 -1169 -1411 0
9999.0 -1169 -1412 0
9999.0 -1169 -1413 0
9999.0 -1169 -1414 0
9999.0 -1170 -1306 0
9999.0 -1170 -1307 0
9999.0 -1170 -1308 0
9999.0 -1170 -1309 0
9999.0 -1170 -1310 0
9999.0 -1170 -1311 0
9999.0 -1170 -1312 0
9999.0 -1170 -1313 0
9999.0 -1170 -1314 0
9999.0 -1170 -1315 0
9999.0 -1170 -1316 0
9999.0 -1170 -1317 0
9999.0 -1170 -1318 0
9999.0 -1170 -1319 0
9999.0 -1170 -1320 0
9999.0 -1170 -1321 0
9999.0 -1170 -1322 0
9999.0 -1170 -1323 0
9999.0 -1170 -1324 0
9999.0 -1170 -1325 0
9999.0 -1170 -1326 0
9999.0 -1170 -1327 0
9999.0 -1170 -1328 0
9999.0 -1170 -1329 0
9999.0 -1170 -1330 0
9999.0 -1170 -1331 0
9999.0 -1170 -1332 0
9999.0 -1170 -1333 0
9999.0 -1170 -1386 0
9999.0 -1170 -1387 0
9999.0 -1170 -1388 0
9999.0 -1170 -1389 0
9999.0 -1170 -1390 0
9999.0 -1170 -1391 0
9999.0 -1170 -1392 0
9999.0 -1170 -1393 0
9999.0 -1170 -1394 0
9999.0 -1170 -1395 0
9999.0 -1170 -1396 0
9999.0 -1170 -1397 0
9999.0 -1170 -1398 0
9999.0 -1170 -1399 0
9999.0 -1170 -1400 0
9999.0 -1170 -1401 0
9999.0 -1170 -1402 0
9999.0 -1170 -1403 0
9999.0 -1170 -1404 0
9999.0 -1170 -1405 0
9999.0 -1170 -1406 0
9999.0 -1170 -1407 0
9999.0 -1170 -1408 0
9999.0 -1170 -1409 0
9999.0 -1170 -1410 0
9999.0 -1170 -1411 0
9999.0 -1170 -1412 0
9999.0 -1170 -1413 0
9999.0 -1170 -1414 0
9999.0 -1171 -1306 0
9999.0 -1171 -1307 0
9999.0 -1171 -1308 0
9999.0 -1171 -1309 0
9999.0 -1171 -1310 0
9999.0 -1171 -1311 0
9999.0 -1171 -1312 0
9999.0 -1171 -1313 0
9999.0 -1171 -1314 0
9999.0 -1171 -1315 0
9999.0 -1171 -1316 0
9999.0 -1171 -1317 0
9999.0 -1171 -1318 0
9999.0 -1171 -1319 0
9999.0 -1171 -1320 0
9999.0 -1171 -1321 0
9999.0 -1171 -1322 0
9999.0 -1171 -1323 0
9999.0 -1171 -1324 0
9999.0 -1171 -1325 0
9999.0 -1171 -1326 0
9999.0 -1171 -1327 0
9999.0 -1171 -1328 0
9999.0 -1171 -1329 0
9999.0 -1171 -1330 0
9999.0 -1171 -1331 0
9999.0 -1171 -1332 0
9999.0 -1171 -1333 0
9999.0 -1171 -1386 0
9999.0 -1171 -1387 0
9999.0 -1171 -1388 0
9999.0 -1171 -1389 0
9999.0 -1171 -1390 0
9999.0 -1171 -1391 0
9999.0 -1171 -1392 0
9999.0 -1171 -1393 0
9999.0 -1171 -1394 0
9999.0 -1171 -1395 0
9999.0 -1171 -1396 0
9999.0 -1171 -1397 0
9999.0 -1171 -1398 0
9999.0 -1171 -1399 0
9999.0 -1171 -1400 0
9999.0 -1171 -1401 0
9999.0 -1171 -1402 0
9999.0 -1171 -1403 0
9999.0 -1171 -1404 0
9999.0 -1171 -1405 0
9999.0 -1171 -1406 0
9999.0 -1171 -1407 0
9999.0 -1171 -1408 0
9999.0 -1171 -1409 0
9999.0 -1171 -1410 0
9999.0 -1171 -1411 0
9999.0 -1171 -1412 0
9999.0 -1171 -1413 0
9999.0 -1171 -1414 0
9999.0 -1172 -1306 0
9999.0 -1172 -1307 0
9999.0 -1172 -1308 0
9999.0 -1172 -1309 0
9999.0 -1172 -1310 0
9999.0 -1172 -1311 0
9999.0 -1172 -1312 0
9999.0 -1172 -1313 0
9999.0 -1172 -1314 0
9999.0 -1172 -1315 0
9999.0 -1172 -1316 0
9999.0 -1172 -1317 0
9999.0 -1172 -1318 0
9999.0 -1172 -1319 0
9999.0 -1172 -1320 0
9999.0 -1172 -1321 0
9999.0 -1172 -1322 0
9999.0 -1172 -1323 0
9999.0 -1172 -1324 0
9999.0 -1172 -1325 0
9999.0 -1172 -1386 0
9999.0 -1172 -1387 0
9999.0 -1172 -1388 0
9999.0 -1172 -1389 0
9999.0 -1172 -1390 0
9999.0 -1173 -1306 0
9999.0 -1173 -1307 0
9999.0 -1173 -1308 0
9999.0 -1173 -1309 0
9999.0 -1173 -1310 0
9999.0 -1173 -1311 0
9999.0 -1173 -1312 0
9999.0 -1173 -1313 0
9999.0 -1173 -1314 0
9999.0 -1173 -1315 0
9999.0 -1173 -1316 0
9999.0 -1173 -1317 0
9999.0 -1173 -1318 0
9999.0 -1173 -1319 0
9999.0 -1173 -1320 0
9999.0 -1173 -1321 0
9999.0 -1173 -1322 0
9999.0 -1173 -1323 0
9999.0 -1173 -1324 0
9999.0 -1173 -1325 0
9999.0 -1173 -1386 0
9999.0 -1173 -1387 0
9999.0 -1173 -1388 0
9999.0 -1173 -1389 0
9999.0 -1173 -1390 0
9999.0 -1174 -1306 0
9999.0 -1174 -1307 0
9999.0 -1174 -1308 0
9999.0 -1174 -1309 0
9999.0 -1174 -1310 0
9999.0 -1174 -1311 0
9999.0 -1174 -1312 0
9999.0 -1174 -1313 0
9999.0 -1174 -1314 0
9999.0 -1174 -1315 0
9999.0 -1174 -1316 0
9999.0 -1174 -1317 0
9999.0 -1174 -1318 0
9999.0 -1174 -1319 0
9999.0 -1174 -1320 0
9999.0 -1174 -1321 0
9999.0 -1174 -1322 0
9999.0 -1174 -1323 0
9999.0 -1174 -1324 0
9999.0 -1174 -1325 0
9999.0 -1174 -1386 0
9999.0 -1174 -1387 0
9999.0 -1174 -1388 0
9999.0 -1174 -1389 0
9999.0 -1174 -1390 0
9999.0 -1175 -1306 0
9999.0 -1175 -1307 0
9999.0 -1175 -1308 0
9999.0 -1175 -1309 0
9999.0 -1175 -1310 0
9999.0 -1175 -1311 0
9999.0 -1175 -1312 0
9999.0 -1175 -1313 0
9999.0 -1175 -1314 0
9999.0 -1175 -1315 0
9999.0 -1175 -1316 0
9999.0 -1175 -1317 0
9999.0 -1175 -1318 0
9999.0 -1175 -1319 0
9999.0 -1175 -1320 0
9999.0 -1175 -1321 0
9999.0 -1175 -1322 0
9999.0 -1175 -1323 0
9999.0 -1175 -1324 0
9999.0 -1175 -1325 0
9999.0 -1175 -1386 0
9999.0 -1175 -1387 0
9999.0 -1175 -1388 0
9999.0 -1175 -1389 0
9999.0 -1175 -1390 0
9999.0 -1176 -1306 0
9999.0 -1176 -1307 0
9999.0 -1176 -1308 0
9999.0 -1176 -1309 0
9999.0 -1176 -1310 0
9999.0 -1176 -1311 0
9999.0 -1176 -1312 0
9999.0 -1176 -1313 0
9999.0 -1176 -1314 0
9999.0 -1176 -1315 0
9999.0 -1176 -1316 0
9999.0 -1176 -1317 0
9999.0 -1176 -1318 0
9999.0 -1176 -1319 0
9999.0 -1176 -1320 0
9999.0 -1176 -1321 0
9999.0 -1176 -1322 0
9999.0 -1176 -1323 0
9999.0 -1176 -1324 0
9999.0 -1176 -1325 0
9999.0 -1176 -1386 0
9999.0 -1176 -1387 0
9999.0 -1176 -1388 0
9999.0 -1176 -1389 0
9999.0 -1176 -1390 0
9999.0 -1177 -1306 0
9999.0 -1177 -1307 0
9999.0 -1177 -1308 0
9999.0 -1177 -1309 0
9999.0 -1177 -1310 0
9999.0 -1177 -1311 0
9999.0 -1177 -1312 0
9999.0 -1177 -1313 0
9999.0 -1177 -1314 0
9999.0 -1177 -1315 0
9999.0 -1177 -1316 0
9999.0 -1177 -1319 0
9999.0 -1177 -1320 0
9999.0 -1177 -1321 0
9999.0 -1177 -1322 0
9999.0 -1177 -1323 0
9999.0 -1177 -1324 0
9999.0 -1177 -1325 0
9999.0 -1177 -1386 0
9999.0 -1177 -1387 0
9999.0 -1177 -1388 0
9999.0 -1177 -1389 0
9999.0 -1177 -1390 0
9999.0 -1178 -1306 0
9999.0 -1178 -1307 0
9999.0 -1178 -1308 0
9999.0 -1178 -1309 0
9999.0 -1178 -1310 0
9999.0 -1178 -1311 0
9999.0 -1178 -1312 0
9999.0 -1178 -1313 0
9999.0 -1178 -1314 0
9999.0 -1178 -1315 0
9999.0 -1178 -1316 0
9999.0 -1178 -1320 0
9999.0 -1178 -1321 0
9999.0 -1178 -1322 0
9999.0 -1178 -1323 0
9999.0 -1178 -1324 0
9999.0 -1178 -1325 0
9999.0 -1178 -1386 0
9999.0 -1178 -1387 0
9999.0 -1178 -1388 0
9999.0 -1178 -1389 0
9999.0 -1178 -1390 0
9999.0 -1179 -1306 0
9999.0 -1179 -1307 0
9999.0 -1179 -1308 0
9999.0 -1179 -1309 0
9999.0 -1179 -1310 0
9999.0 -1179 -1311 0
9999.0 -1179 -1312 0
9999.0 -1179 -1313 0
9999.0 -1179 -1314 0
9999.0 -1179 -1315 0
9999.0 -1179 -1316 0
9999.0 -1179 -1321 0
9999.0 -1179 -1322 0
9999.0 -1179 -1323 0
9999.0 -1179 -1324 0
9999.0 -1179 -1325 0
9999.0 -1179 -1386 0
9999.0 -1179 -1387 0
9999.0 -1179 -1388 0
9999.0 -1179 -1389 0
9999.0 -1179 -1390 0
9999.0 -1180 -1306 0
9999.0 -1180 -1307 0
9999.0 -1180 -1308 0
9999.0 -1180 -1309 0
9999.0 -1180 -1310 0
9999.0 -1180 -1311 0
9999.0 -1180 -1312 0
9999.0 -1180 -1313 0
9999.0 -1180 -1314 0
9999.0 -1180 -1315 0
9999.0 -1180 -1316 0
9999.0 -1180 -1386 0
9999.0 -1180 -1387 0
9999.0 -1180 -1388 0
9999.0 -1180 -1389 0
9999.0 -1180 -1390 0
9999.0 -1181 -1306 0
9999.0 -1181 -1307 0
9999.0 -1181 -1308 0
9999.0 -1181 -1309 0
9999.0 -1181 -1310 0
9999.0 -1181 -1311 0
9999.0 -1181 -1312 0
9999.0 -1181 -1313 0
9999.0 -1181 -1314 0
9999.0 -1181 -1315 0
9999.0 -1181 -1316 0
9999.0 -1181 -1386 0
9999.0 -1181 -1387 0
9999.0 -1181 -1388 0
9999.0 -1181 -1389 0
9999.0 -1181 -1390 0
9999.0 -1182 -1306 0
9999.0 -1182 -1307 0
9999.0 -1182 -1308 0
9999.0 -1182 -1309 0
9999.0 -1182 -1310 0
9999.0 -1182 -1311 0
9999.0 -1182 -1312 0
9999.0 -1182 -1313 0
9999.0 -1182 -1314 0
9999.0 -1182 -1315 0
9999.0 -1182 -1316 0
9999.0 -1182 -1386 0
9999.0 -1182 -1387 0
9999.0 -1182 -1388 0
9999.0 -1182 -1389 0
9999.0 -1182 -1390 0
9999.0 -1183 -1306 0
9999.0 -1183 -1307 0
9999.0 -1183 -1308 0
9999.0 -1183 -1309 0
9999.0 -1183 -1310 0
9999.0 -1183 -1311 0
9999.0 -1183 -1312 0
9999.0 -1183 -1313 0
9999.0 -1183 -1314 0
9999.0 -1183 -1315 0
9999.0 -1183 -1316 0
9999.0 -1183 -1386 0
9999.0 -1183 -1387 0
9999.0 -1183 -1388 0
9999.0 -1183 -1389 0
9999.0 -1183 -1390 0
9999.0 -1184 -1306 0
9999.0 -1184 -1307 0
9999.0 -1184 -1308 0
9999.0 -1184 -1309 0
9999.0 -1184 -1310 0
9999.0 -1184 -1311 0
9999.0 -1184 -1312 0
9999.0 -1184 -1313 0
9999.0 -1184 -1314 0
9999.0 -1184 -1315 0
9999.0 -1184 -1316 0
9999.0 -1184 -1386 0
9999.0 -1184 -1387 0
9999.0 -1184 -1388 0
9999.0 -1184 -1389 0
9999.0 -1184 -1390 0
9999.0 -1185 -1306 0
9999.0 -1185 -1307 0
9999.0 -1185 -1308 0
9999.0 -1185 -1309 0
9999.0 -1185 -1310 0
9999.0 -1185 -1311 0
9999.0 -1185 -1312 0
9999.0 -1185 -1313 0
9999.0 -1185 -1314 0
9999.0 -1185 -1315 0
9999.0 -1185 -1316 0
9999.0 -1185 -1386 0
9999.0 -1185 -1387 0
9999.0 -1185 -1388 0
9999.0 -1185 -1389 0
9999.0 -1185 -1390 0
9999.0 -1186 -1306 0
9999.0 -1186 -1307 0
9999.0 -1186 -1308 0
9999.0 -1186 -1309 0
9999.0 -1186 -1310 0
9999.0 -1186 -1311 0
9999.0 -1186 -1312 0
9999.0 -1186 -1313 0
9999.0 -1186 -1314 0
9999.0 -1186 -1315 0
9999.0 -1186 -1316 0
9999.0 -1186 -1386 0
9999.0 -1186 -1387 0
9999.0 -1186 -1388 0
9999.0 -1186 -1389 0
9999.0 -1186 -1390 0
9999.0 -1187 -1306 0
9999.0 -1187 -1307 0
9999.0 -1187 -1308 0
9999.0 -1187 -1309 0
9999.0 -1187 -1310 0
9999.0 -1187 -1311 0
9999.0 -1187 -1312 0
9999.0 -1187 -1313 0
9999.0 -1187 -1314 0
9999.0 -1187 -1315 0
9999.0 -1187 -1316 0
9999.0 -1187 -1386 0
9999.0 -1187 -1387 0
9999.0 -1187 -1388 0
9999.0 -1187 -1389 0
9999.0 -1187 -1390 0
9999.0 -1188 -1306 0
9999.0 -1188 -1307 0
9999.0 -1188 -1308 0
9999.0 -1188 -1309 0
9999.0 -1188 -1310 0
9999.0 -1188 -1311 0
9999.0 -1188 -1312 0
9999.0 -1188 -1313 0
9999.0 -1188 -1314 0
9999.0 -1188 -1315 0
9999.0 -1188 -1316 0
9999.0 -1188 -1386 0
9999.0 -1188 -1387 0
9999.0 -1188 -1388 0
9999.0 -1188 -1389 0
9999.0 -1188 -1390 0
9999.0 -1189 -1303 0
9999.0 -1189 -1304 0
9999.0 -1189 -1305 0
9999.0 -1189 -1306 0
9999.0 -1189 -1307 0
9999.0 -1189 -1308 0
9999.0 -1189 -1309 0
9999.0 -1189 -1310 0
9999.0 -1189 -1311 0
9999.0 -1189 -1312 0
9999.0 -1189 -1313 0
9999.0 -1189 -1314 0
9999.0 -1189 -1315 0
9999.0 -1189 -1316 0
9999.0 -1189 -1317 0
9999.0 -1189 -1318 0
9999.0 -1189 -1319 0
9999.0 -1189 -1320 0
9999.0 -1189 -1321 0
9999.0 -1189 -1322 0
9999.0 -1189 -1323 0
9999.0 -1189 -1324 0
9999.0 -1189 -1325 0
9999.0 -1189 -1326 0
9999.0 -1189 -1327 0
9999.0 -1189 -1328 0
9999.0 -1189 -1329 0
9999.0 -1189 -1330 0
9999.0 -1189 -1331 0
9999.0 -1189 -1332 0
9999.0 -1189 -1333 0
9999.0 -1189 -1386 0
9999.0 -1189 -1387 0
9999.0 -1189 -1388 0
9999.0 -1189 -1389 0
9999.0 -1189 -1390 0
9999.0 -1189 -1391 0
9999.0 -1189 -1392 0
9999.0 -1189 -1393 0
9999.0 -1189 -1394 0
9999.0 -1189 -1395 0
9999.0 -1189 -1396 0
9999.0 -1189 -1397 0
9999.0 -1189 -1398 0
9999.0 -1189 -1399 0
